51379941488,bbg,276,98
51379949159,agf,226,81
51379954067,ade,104,262
51379954220,ffe,123,387
51379959690,aga,238,7
51379963217,abe,251,248
51380002077,aag,92,35
51380004779,cgg,94,76
51380011281,afb,81,234
51380034360,gac,205,50
51380046220,fbf,276,15
51380075563,gdf,15,5
51380132542,gfe,4,190
51380135180,baa,179,207
51380164251,dbe,73,249
51380169975,eaf,116,102
51380189085,daa,66,343
51380223612,fgf,102,165
51380226819,bgg,259,13
51380248819,efd,2,94
51380262624,cfd,158,28
51380271667,ecc,119,92
51380300151,cfb,175,6
51380325315,dcd,149,264
51380346521,fgb,176,52
51380376686,ced,81,221
51380394298,egc,5,145
51380406615,fbd,254,42
51380430195,gab,8,20
51380456029,bfd,22,273
51380474906,aff,264,102
51380476676,faf,155,5
51380480153,dae,66,129
51380482692,bdg,92,21
51380500076,fgb,42,55
51380528654,eag,172,86
51380534377,cdc,69,389
51380547494,eeg,85,260
51380589917,dgd,36,273
51380604158,abg,236,29
51380619405,cac,83,11
51380624408,ccf,270,131
51380629516,gbb,215,16
51380638496,gcb,25,81
51380674862,eba,26,247
51380706009,cfe,243,227
51380707789,efe,11,213
51380711522,agf,97,70
51380721968,abb,251,123
51380758249,gac,81,54
51380801487,gfg,43,11
51380802735,acb,258,84
51380824726,ccg,237,121
51380834251,fdc,275,158
51380835764,aaa,183,76
51380839143,feb,94,225
51380848357,fgg,204,106
51380861932,ggb,177,41
51380885633,bad,288,72
51380907850,gcc,96,188
51380908847,dfd,63,343
51380913142,bbb,5,144
51380925287,dbf,71,53
51380941397,fgg,156,97
51380943214,gde,22,115
51380945579,aeb,231,129
51380948161,fcf,276,156
51380959520,fad,107,29
51380962515,adc,45,45
51380986368,dff,125,28
51380995531,agc,248,182
51381001327,dba,161,45
51381023628,fea,184,98
51381026559,afc,246,356
51381044423,ecg,191,113
51381050647,cfc,98,95
51381073495,dcc,241,24
51381080102,gee,288,75
51381111199,bff,94,21
51381119384,bbe,247,137
51381135276,fbg,116,85
51381144475,bcf,104,143
51381157681,gdc,112,100
51381159745,bad,237,64
51381181016,gfd,69,108
51381182129,cgd,266,155
51381215240,fcb,176,151
51381231284,eeb,105,16
51381243649,bfa,266,302
51381252517,dfc,104,75
51381281131,fba,151,13
51381290003,dcb,153,719
51381301668,ecb,19,121
51381334616,fgc,156,530
51381416086,aad,275,126
51381416674,fdb,69,45
51381421527,gga,168,5
51381421680,fcf,236,165
51381438774,ggg,100,131
51381449060,dcf,214,180
51381458626,dce,67,174
51381475037,bbg,233,116
51381475226,eed,92,126
51381559630,fce,173,26
51381569083,egg,201,345
51381607959,cag,255,110
51381611162,fgg,87,96
51381647245,bfg,209,241
51381668800,gca,279,95
51381673747,ddd,251,435
51381682326,cda,129,121
51381685924,gbc,153,60
51381749669,aga,226,7
51381786322,eff,90,81
51381786410,aae,88,51
51381795049,fec,45,190
51381796163,ecf,101,147
51381821048,cca,21,167
51381845532,edd,172,5
51381857858,eba,219,291
51381880043,ebd,103,173
51381918891,gge,68,164
51381922775,dfg,129,200
51381927811,edb,95,288
51381934741,dfd,75,349
51381935960,agg,114,42
51381950200,fcb,230,175
51381956273,bga,41,294
51381962097,aac,129,17
51381973792,cea,199,237
51381980559,afe,19,5
51382009840,afd,188,279
51382022357,cgc,117,50
51382042062,caf,147,5
51382045134,bee,259,154
51382064708,cfe,27,247
51382066978,dde,277,176
51382068769,cgb,290,102
51382081009,ged,205,50
51382112815,ged,20,40
51382113099,bde,134,191
51382132228,bee,236,180
51382152705,dee,80,97
51382167316,fff,131,64
51382193781,aca,29,44
51382243721,baa,176,178
51382245991,bac,269,27
51382255752,egb,90,362
51382279352,gec,256,13
51382292275,add,232,77
51382300223,adg,170,215
51382311633,cdf,46,6
51382322051,aee,219,188
51382325735,fec,273,197
51382326526,dgg,271,84
51382337485,aaf,63,66
51382357408,ggf,42,145
51382365757,gcf,250,108
51382366537,bcg,279,180
51382401289,abd,47,54
51382425940,eab,34,204
51382430724,dda,247,90
51382456940,ebg,93,92
51382459739,fad,187,23
51382489832,fge,90,165
51382500552,ada,96,20
51382500565,cee,248,61
51382510454,efc,79,92
51382525453,gbe,60,21
51382549441,dgc,289,28
51382570470,cbd,173,385
51382611347,efg,67,90
51382611635,dac,4,40
51382615339,ega,75,47
51382631056,bac,38,22
51382633499,ggd,165,79
51382658637,acc,73,81
51382665434,cga,77,32
51382671183,gdd,285,57
51382672664,ebe,88,86
51382676818,fcf,10,184
51382683696,bca,12,76
51382695643,gbe,151,22
51382711512,dca,175,225
51382734870,gba,209,5
51382745408,fbf,106,12
51382750461,abg,29,33
51382752663,gab,67,20
51382763427,dfa,120,167
51382764672,adf,193,116
51382782872,cbb,28,46
51382791421,ddg,251,96
51382811612,bfd,164,248
51382832441,fae,57,290
51382843481,bgb,186,246
51382846199,abf,95,259
51382856062,cbb,136,54
51382897777,edc,184,20
51382925756,fba,122,15
51382949974,cea,112,199
51382976883,cgf,247,52
51383020978,ecc,131,97
51383048396,bbe,267,161
51383055219,adb,134,249
51383079673,ede,5,20
51383085899,dcc,210,25
51383089285,afg,81,63
51383094443,fgb,154,46
51383104692,gaa,70,90
51383112398,cdb,255,13
51383112677,dgb,96,68
51383122455,dfa,228,146
51383122820,dea,46,222
51383125600,ebc,97,55
51383143755,dbd,33,332
51383144271,fed,101,163
51383153394,dfg,159,227
51383153938,aea,56,68
51383154046,dbb,257,262
51383162911,fcg,104,62
51383164826,aga,169,6
51383171487,cbe,256,5
51383196840,cfg,259,114
51383200126,cbg,8,220
51383215057,bga,98,270
51383235584,gag,143,382
51383252058,gbd,125,130
51383271866,aab,147,106
51383272187,cbg,197,187
51383291724,dcg,23,163
51383300233,gad,248,142
51383300538,gec,48,11
51383306400,bfa,105,265
51383312063,fgd,246,75
51383315179,bed,105,122
51383330203,gfc,84,93
51383338942,efb,262,24
51383345999,ecg,242,108
51383352683,agd,247,25
51383363877,acd,67,273
51383367180,cbb,3,44
51383378542,fcd,138,24
51383379843,fdg,22,47
51383385176,cbd,144,346
51383389933,cfa,193,156
51383422206,faa,110,224
51383423626,afg,204,54
51383459144,edf,128,9
51383491948,cbd,63,390
51383510614,beb,192,28
51383516210,dbc,24,5
51383523435,dbd,199,282
51383543041,cab,47,156
51383546640,agb,32,79
51383551061,edf,145,9
51383552053,dgg,237,90
51383564968,def,141,8
51383579357,ccb,30,156
51383594442,dcb,147,611
51383594623,bga,271,232
51383604598,ebb,11,105
51383616951,eee,106,161
51383633940,fac,69,149
51383666909,afe,68,5
51383696029,bcc,234,420
51383703018,bde,229,152
51383763389,deb,236,115
51383784779,gcd,260,120
51383792757,eea,94,67
51383797611,ead,18,198
51383845553,gbb,231,13
51383887262,bab,46,51
51383887944,bca,29,66
51383901844,cfb,294,6
51383909070,baf,118,65
51383909172,gcg,261,39
51383910839,eba,118,244
51383916044,aff,183,118
51383928349,ace,177,71
51383937534,ddd,7,352
51383942731,fbc,52,166
51383976612,fcb,24,208
51383979555,gfb,91,157
51383997319,dgb,299,57
51383998122,bda,76,148
51384015075,eac,182,58
51384043765,bcf,268,118
51384125771,fbe,60,266
51384128678,dgd,30,242
51384129429,bde,87,129
51384132482,bfb,163,200
51384147469,adf,194,99
51384169856,bbf,226,119
51384180227,gfd,273,104
51384240757,bbc,101,37
51384252804,eec,67,118
51384257898,fag,164,57
51384269705,aaa,161,80
51384274566,aaf,147,60
51384298883,gfd,286,88
51384301894,geb,299,121
51384309827,ffg,271,53
51384338508,fab,251,229
51384353207,aed,45,205
51384356158,fea,18,92
51384369955,gae,73,38
51384451162,acg,134,70
51384455308,dfd,116,380
51384494418,bfb,4,180
51384505274,dgb,151,64
51384516595,adc,4,48
51384525616,fdf,210,36
51384559082,cce,15,52
51384570292,bfe,249,46
51384574987,gcd,210,108
51384588926,abe,111,235
51384603012,aed,60,241
51384613368,fce,231,21
51384636289,bef,192,56
51384686613,cde,90,146
51384717583,ebd,99,164
51384723476,bae,145,156
51384739512,eeg,197,301
51384746218,ceg,229,101
51384755832,cfc,281,111
51384759896,bdd,142,116
51384772412,dbb,164,241
51384862703,dad,48,584
51384879520,bdd,71,116
51384899012,ada,280,20
51384911694,efb,267,21
51384928302,fcf,193,202
51384944380,beg,168,94
51384954902,gfc,74,93
51384958717,ddf,58,476
51384978958,cac,103,8
51384980574,gff,272,253
51384985733,bga,253,238
51384986453,ggc,281,240
51384986871,ggc,47,194
51385036100,acf,284,47
51385048082,ddc,219,424
51385058615,gdb,260,155
51385077443,egf,33,48
51385077857,ffc,223,259
51385084423,efa,194,116
51385089107,cbf,81,116
51385093478,fda,244,79
51385093909,cca,26,133
51385100891,dad,166,665
51385101367,ebf,97,106
51385130418,fbf,180,10
51385139820,cgg,22,85
51385144593,gbf,238,161
51385156422,afa,282,64
51385166454,daa,119,284
51385186832,dff,119,22
51385193666,ccc,174,334
51385210243,cgb,37,111
51385217549,ace,252,63
51385237783,eaf,258,105
51385238704,daf,47,5
51385249643,gec,67,9
51385303334,aac,92,15
51385310410,dcb,82,494
51385327405,bce,249,18
51385345717,ggd,200,68
51385352461,gef,159,108
51385372593,cca,153,143
51385374055,ece,149,94
51385377057,ffb,139,67
51385383172,cef,123,5
51385383391,dec,21,100
51385410977,gge,223,142
51385411418,gca,34,101
51385417200,dfb,262,39
51385436451,ecg,13,117
51385455463,fdc,240,172
51385460748,dbe,82,229
51385466715,ddf,283,547
51385469338,eda,48,149
51385478328,bed,217,140
51385490763,bbd,88,47
51385496837,cad,226,240
51385499482,fed,279,164
51385514891,aca,278,39
51385523596,dcd,41,269
51385542451,add,280,87
51385547374,abc,286,133
51385632680,bfg,80,221
51385663958,cdg,164,160
51385668071,bbf,70,102
51385672946,gce,14,197
51385680943,eed,92,118
51385693519,dag,275,132
51385694097,ecd,101,266
51385698256,cbf,273,136
51385702798,egg,293,400
51385721800,fba,3,17
51385745281,bdf,245,5
51385782080,agc,299,187
51385812647,ddd,61,369
51385829245,cgf,73,43
51385839595,ccc,180,317
51385839730,ggb,75,36
51385844746,caf,224,5
51385863800,fbf,102,11
51385871166,ccf,198,110
51385877619,aae,116,49
51385892709,dga,123,400
51385918245,gef,90,96
51385944074,acg,250,69
51385946961,adg,18,253
51385947727,cff,293,372
51385967544,ggd,2,55
51385988502,bfc,21,75
51385993089,add,181,74
51386000003,bgc,256,7
51386007789,ffd,268,204
51386007793,geg,118,152
51386026881,cda,126,111
51386031859,cgg,158,89
51386051405,ffa,178,99
51386069077,dab,73,185
51386086458,bba,134,215
51386096304,dbf,102,48
51386097888,ccf,158,101
51386102026,deg,206,25
51386105397,eef,168,182
51386133446,bcd,204,151
51386134697,ccb,5,124
51386158236,feg,193,119
51386164065,dgf,127,44
51386180324,fee,11,28
51386188957,bcc,70,487
51386189019,fce,296,19
51386212747,gdf,118,5
51386259689,eaa,162,123
51386262557,bdb,98,74
51386267896,cbc,270,182
51386268228,fee,43,29
51386276933,bcf,188,97
51386304052,faf,245,5
51386306148,cea,1,177
51386307344,gfg,182,9
51386369880,aea,21,65
51386400796,bgc,224,8
51386439622,egb,10,380
51386465766,egc,27,172
51386468905,aef,142,20
51386481244,edg,246,83
51386492984,ged,270,34
51386493718,bad,50,56
51386494176,fdd,226,110
51386510819,aae,61,53
51386515246,dba,50,39
51386521600,bea,260,117
51386531336,gaf,154,156
51386558339,gbc,257,56
51386565825,dcd,263,274
51386566496,bbe,32,185
51386570462,dce,260,144
51386575088,gae,292,33
51386578204,bge,266,249
51386591662,bec,3,126
51386607055,eed,28,107
51386607661,cfg,149,109
51386632920,faf,208,5
51386637136,gae,247,30
51386670416,gbf,146,133
51386720454,cba,297,122
51386750594,gfa,37,266
51386755349,aad,138,133
51386766650,fab,112,183
51386772014,deg,14,23
51386777662,dff,284,25
51386779867,eff,90,89
51386819362,dcd,250,326
51386819498,fef,125,147
51386842758,ccf,197,96
51386885283,bce,176,20
51386892852,dcf,263,160
51386896259,fec,171,183
51386918169,gdg,24,154
51386920930,aec,50,56
51386929400,adc,206,41
51386955544,bbb,61,149
51386970723,fcc,105,103
51387003389,ddg,178,101
51387009871,dce,119,162
51387013261,agb,70,74
51387062227,acb,64,87
51387064952,fgg,165,82
51387077306,cdc,166,459
51387115657,bgf,104,270
51387117099,acc,245,71
51387130554,afc,146,388
51387133325,aff,78,100
51387137053,gbd,164,135
51387140737,cec,299,139
51387179271,eef,259,183
51387204312,bfa,114,233
51387229472,ega,20,43
51387252985,faf,266,5
51387255220,aae,80,55
51387302358,bgg,48,11
51387325985,fad,180,21
51387338324,gda,7,152
51387358653,dac,9,41
51387364390,aed,226,279
51387369686,ade,3,285
51387373039,aga,134,5
51387374637,bcd,83,154
51387379136,bff,163,21
51387397626,gag,117,366
51387401429,dbf,23,53
51387430653,bbe,43,157
51387434966,afb,140,250
51387452833,ccb,146,142
51387455522,bed,68,154
51387478924,dfc,173,81
51387496361,gdg,33,167
51387507352,eda,121,125
51387535632,gcc,163,182
51387536191,aeg,253,131
51387542490,dba,159,45
51387545681,ccd,237,9
51387563723,ceb,232,32
51387594869,gge,16,134
51387601393,dge,167,112
51387614752,def,34,8
51387634022,ddf,123,552
51387647493,bgd,171,134
51387649004,ddb,133,144
51387651673,baa,117,199
51387653444,cdc,91,532
51387653759,gbg,6,324
51387657138,fgd,36,61
51387658250,cfd,2,26
51387659603,cfa,161,126
51387663796,egd,131,36
51387673312,eae,211,73
51387687790,fbc,294,134
51387718992,fcg,226,65
51387793765,gbg,77,385
51387831999,ded,276,131
51387834089,abf,218,261
51387836956,bag,253,9
51387867740,gfe,255,171
51387869410,edd,227,5
51387888930,gce,138,157
51387911178,bab,81,57
51387940921,beb,58,27
51387948331,gac,200,62
51387953766,fec,121,150
51387988789,fbb,9,272
51387999272,aba,126,151
51388045237,dfe,17,131
51388046128,fge,231,183
51388130478,cda,223,99
51388134976,cae,199,105
51388135367,gaa,96,74
51388136092,fff,249,58
51388156836,adb,291,239
51388167678,dbd,8,321
51388172523,fca,72,9
51388181410,ebf,141,99
51388184809,eeb,105,19
51388192430,bfd,27,220
51388270867,bbc,48,41
51388300205,dbf,172,47
51388310150,gdc,27,103
51388316910,aef,182,18
51388317890,afg,145,55
51388353949,ced,151,236
51388365672,ffa,36,116
51388401932,bde,176,113
51388406691,fff,270,69
51388420521,eca,184,104
51388422942,bac,190,20
51388445937,cgc,80,44
51388447408,edc,285,21
51388454813,ada,86,16
51388505505,dfa,112,128
51388507973,ecc,233,109
51388521097,bde,173,110
51388540147,dbg,34,55
51388562351,fcf,264,163
51388579869,abf,31,232
51388582712,gea,190,283
51388611101,agb,82,72
51388616192,dgg,216,76
51388625996,fcc,140,103
51388651089,gee,237,66
51388666518,ace,195,59
51388673916,abf,286,190
51388699379,dfg,261,258
51388702814,fde,12,33
51388728624,aeb,177,130
51388742482,bee,13,145
51388753813,fac,53,140
51388754213,acd,221,283
51388778735,gge,227,147
51388782017,bdc,158,243
51388807898,efd,152,98
51388812460,cdd,8,197
51388848999,dae,193,126
51388875964,dbf,114,55
51388882267,cdg,9,188
51388888701,gde,264,104
51388905665,fga,175,147
51388906250,age,283,91
51388920741,dga,51,444
51388925464,aag,181,31
51388926171,bba,29,249
51388930009,ffe,188,398
51388931543,agc,112,166
51388955285,cdb,205,12
51388963749,ege,257,183
51388968556,fac,171,117
51388994436,afa,206,69
51388997681,ddd,266,339
51389012125,gdg,79,146
51389014102,ddf,84,452
51389018412,bga,212,245
51389049009,cac,224,8
51389054527,cfe,81,212
51389070456,bbg,96,96
51389086409,ggf,54,172
51389112002,beb,1,31
51389120117,bbc,84,34
51389140169,bfb,8,203
51389148873,fbd,195,37
51389163322,caa,247,195
51389178090,cee,271,55
51389191173,aed,269,267
51389198280,dgc,241,28
51389200492,bag,287,8
51389200582,gbb,75,11
51389207867,fbc,138,129
51389215503,gfc,232,79
51389218656,bcb,221,53
51389231250,gcb,63,78
51389242566,cdg,227,161
51389245928,ffg,172,53
51389254836,bdg,290,18
51389297723,gaf,283,145
51389325470,geb,73,139
51389334457,fef,192,139
51389336698,cgd,185,150
51389337483,cfb,233,5
51389338134,bag,233,8
51389343915,cbb,196,35
51389349003,ebc,192,49
51389357316,gfd,297,87
51389376956,ccg,7,117
51389435797,cda,283,99
51389453653,afc,139,419
51389482551,bag,219,8
51389485493,fda,253,71
51389496245,fgb,25,46
51389540994,bce,12,21
51389552853,eea,98,54
51389554165,dcb,266,494
51389597346,edb,266,336
51389684626,bcg,114,171
51389736569,cge,2,126
51389761660,edc,152,24
51389769409,aee,271,165
51389797557,eee,154,143
51389815602,cgf,114,43
51389819035,bcg,133,147
51389824836,bae,228,152
51389826206,fgc,106,620
51389831931,bgd,269,129
51389895335,dbb,87,197
51389926876,ede,214,21
51389932486,dbc,177,5
51389958362,bbb,259,143
51389972069,bgf,33,297
51389973561,adc,122,47
51389978879,aga,30,5
51390001733,aac,138,14
51390003474,fef,40,137
51390020054,aea,277,53
51390020431,dcb,224,439
51390033603,aaa,164,71
51390043219,efc,261,106
51390067728,bfg,139,194
51390073413,fgf,37,191
51390077912,fag,257,58
51390104859,fgf,184,225
51390107749,feb,284,249
51390124607,bfd,283,261
51390140343,gcf,13,105
51390153783,cde,207,160
51390157715,dda,95,95
51390161130,fae,234,284
51390162494,gac,66,51
51390211995,bdc,65,279
51390214477,fdg,270,43
51390226917,ffc,275,220
51390228413,gad,240,134
51390232450,fdb,241,47
51390243759,gbf,168,122
51390268938,abb,298,126
51390271353,dea,134,215
51390282264,gca,134,88
51390291413,dga,209,435
51390305592,aaf,75,70
51390306852,aag,201,30
51390308295,bbg,127,98
51390308445,cfd,178,29
51390309521,gae,228,26
51390321498,fdd,254,92
51390344155,eag,70,102
51390354715,dec,219,102
51390366227,edf,132,8
51390377570,dce,23,131
51390383488,cae,285,107
51390418197,cce,85,52
51390449080,ecb,94,128
51390461107,cda,17,108
51390461636,eef,13,204
51390476332,bde,131,130
51390486319,abe,154,239
51390501864,ggg,79,110
51390502973,cag,99,96
51390552848,dce,196,129
51390563299,fbg,77,75
51390589379,efe,179,221
51390590517,fbf,246,10
51390614158,fbb,85,277
51390645914,agf,95,63
51390662175,gga,54,5
51390680284,gga,13,5
51390681894,ebb,249,87
51390688169,ebd,166,132
51390698088,bef,267,52
51390702732,agg,259,34
51390713148,edf,33,6
51390714927,edc,19,27
51390733176,cbb,153,31
51390813033,ebe,7,72
51390823044,efb,220,17
51390838803,def,4,8
51390863557,efg,236,102
51390887298,aeb,160,126
51390909104,bgg,225,9
51390910193,ccg,278,138
51390917303,dbg,62,63
51390978498,bec,25,143
51390979920,bfe,275,53
51390982259,gdc,154,122
51390997951,bgb,147,223
51391007186,egg,289,440
51391019225,gec,69,9
51391019646,dde,285,146
51391069599,fea,286,100
51391089297,cbd,189,413
51391095483,ega,131,49
51391112626,gba,283,5
51391120772,abg,140,28
51391126674,cef,44,5
51391139411,ecf,268,158
51391144156,eaf,273,122
51391179418,gcd,188,118
51391184905,efa,298,96
51391204369,aaf,70,80
51391204910,ded,270,124
51391208026,eab,223,208
51391222622,abd,247,58
51391223072,aaa,114,78
51391303771,ebg,9,81
51391312367,ead,240,188
51391318615,fbg,101,65
51391339601,dab,70,151
51391365392,efd,27,89
51391368706,fde,162,28
51391380020,aab,175,95
51391384989,gdd,195,50
51391426971,bad,104,48
51391438087,gfg,233,7
51391446691,dfe,151,153
51391452243,bda,80,124
51391496924,ccc,248,291
51391511894,gff,254,225
51391560062,dcg,270,179
51391562916,acd,210,226
51391574983,ebc,122,56
51391582091,dbe,210,208
51391635701,fdf,74,37
51391636521,gdc,280,120
51391645087,bbe,28,136
51391652633,ceg,210,119
51391657185,ebe,253,63
51391657400,eda,12,118
51391663077,dcd,69,267
51391690366,aea,58,54
51391694302,aab,153,78
51391699051,afd,117,326
51391733700,dfd,191,452
51391735340,ffg,187,59
51391742113,dfd,109,533
51391742300,ebf,48,84
51391742832,gcg,31,37
51391766830,cge,158,129
51391771270,dca,1,245
51391791187,cef,210,5
51391808267,dea,263,208
51391825546,dcc,137,21
51391826840,cdb,281,11
51391837170,cba,49,103
51391839718,eeg,27,334
51391856756,cga,133,31
51391879117,bdd,242,114
51391888161,fef,82,112
51391899736,gef,256,109
51391911274,ffa,212,128
51391918060,fcd,231,24
51391940058,fdc,92,185
51391941626,eca,268,114
51391967748,efa,287,106
51391977381,bfb,59,176
51391978507,eed,249,102
51391985880,acd,158,219
51391994582,agd,233,20
51392003319,acc,121,71
51392005061,faa,112,264
51392041410,dag,237,155
51392057400,cag,240,107
51392064704,ggd,119,48
51392073922,gdb,179,128
51392093413,adf,7,107
51392103034,dga,237,374
51392103854,ecd,13,218
51392122396,afg,173,53
51392132087,dee,243,99
51392137516,cbc,169,154
51392140680,bdg,167,21
51392151881,cdf,14,5
51392167049,bbf,80,92
51392177605,fcg,78,64
51392225248,dgb,233,62
51392229300,fbc,3,123
51392304482,edg,93,68
51392362557,dad,2,578
51392379851,bge,270,276
51392420938,aag,207,24
51392443031,gce,209,178
51392457035,acb,106,77
51392463189,cbf,132,145
51392474301,bab,236,61
51392480255,ceg,63,96
51392502740,gbe,280,21
51392526484,egc,49,154
51392527669,dfb,260,41
51392560109,cbb,45,31
51392580615,cbg,221,151
51392590431,cff,161,342
51392597231,eff,118,100
51392611389,bgg,145,8
51392620396,gab,110,21
51392633850,gbc,124,62
51392655429,gcb,147,80
51392662379,fca,207,10
51392664460,eed,133,85
51392664679,fcb,201,228
51392664763,fea,267,104
51392677784,eae,230,77
51392698654,age,201,84
51392703132,gdc,282,130
51392722819,cfa,133,137
51392728694,ega,47,45
51392733776,fce,23,16
51392737019,bbe,126,121
51392745480,cee,41,44
51392757456,ddd,118,284
51392791566,cdf,156,5
51392796405,fge,211,177
51392805150,fdg,187,50
51392827772,fce,197,17
51392832886,bfc,39,63
51392836101,dad,117,653
51392836672,eac,78,54
51392842576,afg,52,49
51392845300,bdf,258,5
51392851981,gbd,52,125
51392853675,dfc,146,69
51392857949,geg,160,138
51392878428,aae,155,51
51392879565,deb,157,106
51392893324,cbe,83,5
51392895656,fgb,227,44
51392907858,bgd,159,116
51392919378,dbg,139,50
51392934943,bbd,233,48
51392936313,cfg,105,119
51392979428,cag,292,104
51393009261,dbf,22,51
51393011679,ddb,266,161
51393024183,fge,248,141
51393039773,agc,200,132
51393045456,acf,210,52
51393049104,deb,34,87
51393066784,daa,135,303
51393068846,fbe,114,295
51393078131,dab,270,129
51393081845,cab,114,176
51393087004,gaf,39,159
51393113461,ade,102,336
51393116652,cec,262,116
51393138437,cga,136,36
51393147833,fga,252,145
51393153663,acg,15,69
51393170602,bca,72,69
51393174481,gaf,296,184
51393193132,ccf,184,76
51393198314,aed,213,317
51393198744,deg,175,19
51393214794,gdg,284,157
51393225001,bdg,290,18
51393236213,ddf,94,519
51393242977,bdb,263,76
51393278760,dfg,239,227
51393287402,aaf,50,92
51393292165,cde,70,148
51393328733,fde,166,27
51393381052,dfg,61,190
51393385431,ead,134,214
51393390475,gee,284,73
51393407918,dgc,215,26
51393430061,ffe,257,366
51393432636,ddf,189,544
51393439643,baa,265,210
51393439739,aag,166,26
51393440219,afd,50,378
51393455358,gda,94,147
51393474857,age,273,89
51393551444,ebg,255,82
51393596074,afe,36,5
51393603156,ece,8,83
51393606103,beg,85,76
51393619486,gfb,27,153
51393637497,cae,65,120
51393650893,afb,66,220
51393673500,gbe,275,18
51393691266,ggb,84,37
51393698832,dae,175,149
51393704633,add,31,80
51393712101,adf,23,114
51393714292,dfa,257,133
51393717878,fba,289,14
51393732168,cfa,207,134
51393746833,eba,272,195
51393762503,bcf,57,81
51393772153,gaa,184,72
51393779894,cgb,155,127
51393787089,gcd,156,122
51393794169,aeg,129,132
51393804300,fbe,88,283
51393808233,fab,174,148
51393828445,gfa,292,260
51393829620,ged,231,31
51393868656,baf,246,77
51393868775,fad,76,24
51393878151,aac,262,14
51393888575,bcb,298,53
51393890704,gff,40,256
51393915285,dca,108,235
51393920624,cdg,224,169
51393924514,cfc,174,116
51393928459,gdc,41,141
51393938916,edg,215,66
51393944288,ddf,213,473
51393945117,ege,231,150
51393974776,caf,58,5
51393993186,gbd,93,132
51394004112,dgd,49,266
51394022350,acb,247,80
51394026968,dac,153,34
51394036609,cda,62,99
51394042011,aca,8,44
51394050258,eag,37,93
51394070545,cad,104,273
51394077019,cca,292,145
51394085044,feg,19,104
51394097298,cda,92,91
51394109904,ffb,79,58
51394136808,egd,130,29
51394164751,acb,216,80
51394169460,gde,237,100
51394175214,cde,198,142
51394194987,ebd,116,124
51394213398,eef,23,165
51394218700,eec,5,138
51394225250,bae,76,174
51394244104,bee,260,168
51394277802,bgc,86,7
51394278247,dcf,196,168
51394294417,cca,171,149
51394332084,ecc,213,111
51394349563,bbf,4,91
51394354805,fcb,22,239
51394367489,cca,130,146
51394368410,cdb,99,10
51394373966,eff,286,84
51394388436,cga,170,33
51394397322,afa,116,61
51394397575,bab,244,50
51394408021,ece,180,81
51394408683,age,160,73
51394453080,ffd,277,181
51394457513,fdf,116,40
51394488689,gfa,48,270
51394491104,ggc,292,197
51394503686,cgf,43,37
51394504715,gca,182,80
51394619621,egf,139,48
51394629562,aff,181,117
51394630520,aec,222,59
51394650579,gff,145,243
51394656054,cgc,262,41
51394677740,gae,12,29
51394698322,gda,287,149
51394711297,cgd,45,169
51394717629,ddc,256,398
51394720756,fee,123,33
51394721188,gdf,129,5
51394725885,ccb,108,166
51394729654,edd,71,5
51394733855,ecg,294,122
51394752222,bba,97,199
51394753475,egg,67,479
51394762504,gea,64,254
51394763957,agg,165,32
51394781600,gfb,234,165
51394823653,ada,70,18
51394858448,bcc,204,477
51394873569,adc,179,38
51394892986,egb,240,372
51394908044,aba,130,173
51394920824,gba,59,5
51394922247,efa,35,107
51394939927,bgg,245,7
51394955474,fbc,121,145
51394969690,geb,228,139
51394970788,adg,200,280
51394986645,acc,110,56
51395006965,feb,38,221
51395007822,fed,199,173
51395023764,dge,117,132
51395030490,deg,235,18
51395036208,eaa,263,132
51395072462,gcf,26,99
51395080342,dbc,152,5
51395088254,aee,193,160
51395109511,bed,199,166
51395117926,abc,155,152
51395118365,bac,141,19
51395163152,gcc,154,167
51395176301,daf,57,5
51395197581,baf,221,74
51395217503,bce,93,23
51395240132,abf,141,188
51395259398,ede,230,18
51395299874,gge,100,164
51395322236,dge,294,126
51395330418,dcb,196,430
51395364894,gcc,284,198
51395374919,dgb,17,60
51395394085,daa,96,278
51395394218,dff,138,23
51395423203,fde,265,25
51395436432,gce,163,172
51395437017,aad,232,121
51395442549,dcd,65,285
51395516582,fdb,67,45
51395523968,daa,196,244
51395545126,cdc,205,563
51395571757,bfa,83,256
51395578468,cea,106,175
51395580308,fcf,198,184
51395588338,aca,236,42
51395614531,agb,173,83
51395615542,bca,204,64
51395624485,dgf,44,43
51395626585,ceb,67,32
51395641207,dgg,18,66
51395649534,fbc,138,165
51395655012,dbe,245,214
51395699118,bcd,296,167
51395699210,cag,31,86
51395724949,cde,104,166
51395730552,cda,287,104
51395749222,ecb,122,139
51395765413,cgg,135,73
51395774537,cdb,255,10
51395782104,gcb,172,94
51395806144,aea,164,59
51395842757,ege,85,120
51395860033,age,222,64
51395862035,dba,103,48
51395882863,gfc,174,78
51395886380,ace,251,63
51395904799,aca,241,42
51395910041,edc,63,24
51395922492,gga,64,5
51395976247,fbb,224,315
51395989048,fgd,24,70
51396001820,eag,169,88
51396025937,bea,163,109
51396035911,ddf,139,501
51396040175,aga,13,5
51396061650,cce,124,50
51396071805,gdf,256,5
51396091928,feg,109,107
51396113714,dfa,48,129
51396129409,bab,147,51
51396184104,dfg,212,169
51396206308,acf,136,48
51396224932,eeb,180,20
51396232814,gef,107,106
51396233950,ddb,150,189
